"steepness","mix.period","k","iter","E.mult","Total.like","Total.LF","Total.CPUE","BH.Steep","Tag.like","CPUE.JPPL","CPUE.PS.5","CPUE.PS.678","Max.gradient","negvals","Frecent.Fmsy","SD.fmsy","SB.SBmsy","SD.SBmsy","Sbrecent.SBF0","SD.depletion","model","model.iter"
0.891376662236899,3,0.209,190,2.32046949082456,323722.319269092,299158.578041353,-499.20506166835,3.54442089013,24351.7690197357,-464.585916443,-10.4926477912,-24.12649743415,9.85269634814371e-05,0,0.263088660878716,0.00990412960959547,6.777,0.31587738,0.523124391992252,0.0279616983,"diagnostic-k3","diagnostic-k3-190"
0.792278945909685,3,0.386,191,4.72361635353829,322612.833543645,299551.72636184,-510.0660299982,3.59117034442,22840.7086738088,-507.9788961101,14.7450426467,-16.8321765348,7.79301608923963e-05,0,0.45004500450045,0.015331300330033,2.755,0.10849949,0.452089549685323,0.0245027683,"diagnostic-k3","diagnostic-k3-191"
0.881130425777134,3,0.304,192,4.87491566682379,323004.814509483,299327.524241295,-492.62511653458,3.6067690111,23445.3098374433,-474.5284398277,8.89903614192,-26.9957128488,8.72567233517043e-05,0,0.370919881305638,0.0135901138204389,3.791,0.16573693,0.467722082626167,0.0277321175,"diagnostic-k3","diagnostic-k3-192"
0.761574132724131,1,0.335,193,3.31916826683297,317631.419425349,299297.503447373,-745.6393154321,3.13972410021,18195.0124149502,-791.5756477189,29.9119314991,16.0244007877,9.73718656301056e-05,0,0.315656565656566,0.0136936854895365,3.865,0.1912507,0.608470407268051,0.0234429197,"diagnostic-k3","diagnostic-k3-193"
0.891621494913592,2,0.375,194,2.62438559984262,320778.908205053,299486.340528095,-523.70062117154,3.59796773531,21013.2652858426,-578.6201825206,26.7456489313,28.17391241776,9.92623078188387e-05,0,0.352858151023289,0.0122219692397632,4.261,0.1707265,0.526246786719704,0.0236490879,"diagnostic-k3","diagnostic-k3-194"
0.705248189641972,2,0.249,195,4.82135874692324,321614.997081551,299349.525054655,-409.9597878383,3.19429597161,21878.3254026924,-438.6215930616,17.9094130236,10.7523921997,6.2676590516099e-05,0,0.40048057669203,0.0141144694788726,2.906,0.12655704,0.46831318882151,0.0248885624,"diagnostic-k3","diagnostic-k3-195"
0.816545264955321,1,0.395,196,2.462383234525,317174.4434535,299263.692532457,-749.2441106959,3.67421197392,17759.2982998119,-780.0654996699,33.6471693007,-2.8257803267,7.69733089248034e-05,0,0.283205890682526,0.0122894821733764,4.417,0.21445528,0.651917016801461,0.0226930506,"diagnostic-k3","diagnostic-k3-196"
0.786404921745697,1,0.221,197,4.82129656812011,319366.283402984,299300.824046245,-655.14666259987,3.98624481328,19834.1165360561,-628.60003587726,1.72898631119,-28.2756130338,0.000458357629814867,0,0.214132762312634,0.0112633477354068,4.498,0.27954885,0.64097745133801,0.0255456575,"diagnostic-k3","diagnostic-k3-197"
0.871421490565079,1,0.338,198,2.21810959643746,317347.791820425,299328.853702941,-745.6997465151,3.47196301327,17886.2265008334,-805.1416291727,47.6360590142,11.8058236434,9.14736939792401e-05,0,0.297619047619048,0.0124545222331208,5.136,0.24667444,0.623573274198268,0.0229459358,"diagnostic-k4","diagnostic-k4-198"
0.671605526456364,3,0.357,199,4.27601458974943,322736.048513947,299514.206383209,-505.5955146293,3.36141010848,23006.4568019958,-501.7291832189,13.7117248234,-17.5780562338,8.52298035527714e-05,0,0.533333333333333,0.0174018955399061,2.138,0.081670011,0.40390967611102,0.0241290872,"diagnostic-k2","diagnostic-k2-199"
0.834088403957593,2,0.4,200,2.65958160044495,320606.969288875,299352.150737192,-516.25990024979,3.50679704181,20946.8664029655,-566.0457422103,29.9832807288,19.80256123171,6.88133963047118e-05,0,0.382848392036753,0.0134120210250597,3.638,0.14521995,0.525758656229206,0.0229589701,"diagnostic-k3","diagnostic-k3-200"
0.813060260639295,2,0.374,201,4.82281756219359,321709.6780607,299813.662698317,-399.04574098708,3.53939575048,21470.824093045,-443.1552850256,32.8829054045,11.22663863402,8.89074675001683e-05,0,0.34952813701503,0.0128323858010809,3.639,0.15594545,0.566662721323767,0.0228190053,"diagnostic-k2","diagnostic-k2-201"
0.910144589020982,1,0.215,202,4.74073011609638,318410.496898526,298938.58989513,-585.49382628541,3.09960266813,19177.0807852995,-624.18210533371,18.5369063185,20.1513727298,9.61703975430189e-05,0,0.205973223480947,0.00899187364608118,6.569,0.34814329,0.60564879931177,0.0240867526,"diagnostic-k2","diagnostic-k2-202"
0.837990176510902,1,0.328,203,2.20458884408352,317523.638825173,299339.081731016,-748.8982295027,4.17255751844,18054.7909980912,-800.7481880433,33.680956141,18.1690023996,9.17949864689565e-05,0,0.287026406429391,0.0124621706248572,5.073,0.25208415,0.624438145973996,0.0241585088,"diagnostic-k3","diagnostic-k3-203"
0.737973622703495,1,0.375,204,3.75034850071318,317450.653913313,299875.379896258,-682.79724354601,2.24946312482,17377.0565964512,-747.0073210596,48.7869239119,15.42315360169,7.54406774146854e-05,0,0.420875420875421,0.0180174642600872,2.851,0.13960726,0.539469516027457,0.0233575674,"diagnostic-k4","diagnostic-k4-204"
0.720447980386661,1,0.337,205,4.68110871062266,317969.888050357,299010.038940792,-698.2672562199,3.90167598907,18751.145792703,-702.7768838756,30.7474619235,-26.2378342678,9.62893899922927e-05,0,0.303951367781155,0.0129277916821114,3.156,0.15268198,0.63805869591647,0.0208653487,"diagnostic-k4","diagnostic-k4-205"
0.865281771428581,3,0.359,206,4.05899808158055,322887.328658865,299570.724777816,-563.3612292409,2.96534117089,23139.7078907208,-554.7021225674,16.7659120035,-25.425018677,6.59305425820174e-05,0,0.40551500405515,0.0146912397568828,3.631,0.15374253,0.498280055291267,0.0248138731,"diagnostic-k4","diagnostic-k4-206"
0.7857929424777,2,0.38,207,4.51149023665196,320922.612061605,299707.687438257,-479.51265834353,2.76834443549,20884.1218185979,-536.0698777351,47.3970659676,9.16015342397,9.30593667420323e-05,0,0.433275563258232,0.0163364865125251,2.996,0.13102699,0.504085188697734,0.0243703914,"diagnostic-k4","diagnostic-k4-207"
0.832270756052384,3,0.374,208,2.9157288662135,322460.127372325,299773.666966991,-611.59441068252,3.15196935978,22570.7757151322,-600.7155091786,20.0915295403,-30.97043104422,5.96731812099663e-05,0,0.441111601235113,0.0157342178299938,3.426,0.14191948,0.480730238943391,0.0246238235,"diagnostic-k4","diagnostic-k4-208"
0.751638137887118,2,0.325,209,2.27382597319371,320861.457361601,299398.62256631,-519.57579678097,4.05381007869,21184.131272963,-584.0487404355,29.9334755853,34.53946806923,6.80875971646358e-05,0,0.428082191780822,0.0144716349790941,3.385,0.13418572,0.490826290968299,0.0236730437,"diagnostic-k3","diagnostic-k3-209"
0.756740133770308,3,0.377,210,4.82566807625448,322670.367255134,299545.757772428,-496.6367075296,3.53751498021,22893.3236973075,-496.8327712043,15.9614438712,-15.7653801965,9.01773107153861e-05,0,0.476871721506915,0.015918504217922,2.525,0.097909715,0.436413975943923,0.0244502861,"diagnostic-k3","diagnostic-k3-210"
0.804664677970499,2,0.289,211,2.30435678733497,321330.520142085,299270.799780087,-562.2310751186,4.02950479848,21832.6476529049,-576.8048408386,11.6957543383,2.8780113817,8.9155822900487e-05,0,0.330469266358229,0.0121215134886034,4.182,0.18650526,0.525801244405159,0.0239002335,"diagnostic-k2","diagnostic-k2-211"
0.925133671401643,3,0.398,212,4.69000418229052,322734.120377006,300084.334075156,-509.1783084008,3.15375472215,22441.2961774955,-520.5579127383,21.0762632651,-9.6966589276,9.91325405651127e-05,0,0.408496732026144,0.0127812748801126,3.493,0.12790527,0.439375007213311,0.0246508391,"diagnostic-k3","diagnostic-k3-212"
0.824426742060421,3,0.38,213,2.71232269382969,322455.932648762,299917.595152403,-638.59333985923,3.26741867363,22459.5871003861,-622.8935476449,18.305548237,-34.00534045133,5.8651373576641e-05,0,0.448631673396142,0.0161664601840027,3.319,0.13921954,0.477707814560555,0.0247435498,"diagnostic-k4","diagnostic-k4-213"
0.824221701462216,3,0.238,214,4.60698459165641,323105.867909007,299360.578876206,-458.23756683137,2.87524899204,23494.0279815994,-462.6238391745,9.25050714503,-4.8642348019,4.09152226359752e-05,0,0.366703337000367,0.0125760452284339,3.755,0.16194308,0.448155055688781,0.0272154013,"diagnostic-k3","diagnostic-k3-214"
0.893550824604242,1,0.393,215,4.32526946091265,317270.819658747,299512.982347383,-671.516589084,2.98369390709,17536.6916410529,-739.7718094442,39.7722791807,28.4829411795,9.03648266398509e-05,0,0.308832612723904,0.0128097033077038,4.221,0.19863986,0.599389285281053,0.0233687252,"diagnostic-k3","diagnostic-k3-215"
0.83360637850489,3,0.296,216,4.804944547287,323104.957318328,299646.601408866,-505.53079847574,3.07831904445,23256.3106939501,-495.4461016754,9.58901202186,-19.6737088222,7.92891368700227e-05,0,0.404367165386171,0.014080418293353,3.327,0.14061474,0.435658761142398,0.0274604125,"diagnostic-k2","diagnostic-k2-216"
0.882482796351685,3,0.383,217,4.73394990820961,322665.026570789,299944.66542905,-560.32227300266,2.78286958875,22554.9301835179,-544.9853996647,18.7149839015,-34.05185723946,4.78644377022202e-05,0,0.43630017452007,0.015804751426751,3.233,0.13686866,0.469544595384537,0.0256247311,"diagnostic-k4","diagnostic-k4-217"
0.797079540563467,3,0.269,218,4.87266524986755,323169.613164324,299597.889586463,-527.42143752609,2.74404788964,23389.7642962889,-515.6895371542,2.47838585351,-14.2102862254,8.30894612839209e-05,0,0.391542678151919,0.0135732622374658,3.411,0.14566637,0.448628108764153,0.0280129574,"diagnostic-k2","diagnostic-k2-218"
0.848677135644611,2,0.311,219,4.64103813530017,321339.543687541,299273.517001696,-436.302080016,3.49264588405,21684.387641031,-469.1861021686,19.4815950022,13.4024271504,9.54489127880938e-05,0,0.362713093942691,0.0130967058517841,3.778,0.16080542,0.512451093418071,0.0250454225,"diagnostic-k3","diagnostic-k3-219"
0.812949000560894,3,0.233,220,4.66186982137745,323278.013043057,299670.15972295,-526.58363904512,2.65922068313,23435.0993698201,-519.2871447534,4.74956134288,-12.0460556346,9.92614396943664e-05,0,0.367107195301028,0.012824209203358,3.75,0.16571622,0.44288904635612,0.029624505,"diagnostic-k2","diagnostic-k2-220"
0.881619096127865,1,0.37,221,2.1108735659351,317297.495749762,299500.299983689,-750.0206290724,3.47942828025,17657.7638730849,-804.4555746251,52.3057359453,2.1292096074,9.19532447268565e-05,0,0.31328320802005,0.0133593073453052,5.018,0.24217591,0.624253339635476,0.0228690597,"diagnostic-k4","diagnostic-k4-221"
0.911582912330474,1,0.239,222,4.85178150431784,318338.292885885,299011.707888879,-589.20392991145,3.30551487044,19032.6719564056,-621.02721854605,16.0597086656,15.763579969,7.62095515178709e-05,0,0.206015657189946,0.00912947427333875,6.263,0.33073703,0.614547533398611,0.0245609184,"diagnostic-k2","diagnostic-k2-222"
0.894430823272211,1,0.37,223,4.20573521838543,317488.086595103,299501.082776075,-671.4074433447,2.72819710515,17768.5080878849,-728.8106188454,48.5407766327,8.862398868,9.56001740787706e-05,0,0.319897632757518,0.0132496184362414,4.068,0.19162046,0.600043575841896,0.022904502,"diagnostic-k4","diagnostic-k4-223"
0.829178923791269,1,0.3,224,4.54908800828865,318045.06744727,299089.041962692,-662.7302953306,3.79557196902,18730.2771703057,-677.0795034132,24.603867408,-10.2546593254,7.86842425240897e-05,0,0.269179004037685,0.0120048072186438,4.286,0.2189847,0.638717512381481,0.0235745954,"diagnostic-k3","diagnostic-k3-224"
0.806627730526373,1,0.266,225,1.96448962375685,317932.110694422,299369.403300107,-750.7333691825,4.26832066266,18446.1857469238,-814.1845008246,48.3608255923,15.0903060498,6.64342257853283e-05,0,0.316957210776545,0.0131689646181579,4.95,0.24221501,0.603524887914452,0.0240555721,"diagnostic-k4","diagnostic-k4-225"
0.899628331596252,1,0.374,226,4.8254117484447,317461.231498175,299637.853902928,-689.497889711,3.27345676994,17625.9920869127,-744.9168423828,48.4546806356,6.9642720362,8.79820329965341e-05,0,0.324149108589951,0.0137986850500495,3.884,0.18861396,0.594715582693875,0.0233663538,"diagnostic-k4","diagnostic-k4-226"
0.81096193904791,3,0.233,227,2.47450612856337,322885.510791545,299304.1022002,-541.33303011234,3.56918921657,23423.4724207865,-553.128934682,9.31183072356,2.4840738461,9.93119199542602e-05,0,0.364166059723234,0.0123619767896434,4.239,0.1817096,0.464965067440772,0.0259414184,"diagnostic-k3","diagnostic-k3-227"
0.871454459243623,3,0.33,228,4.50945923106504,323038.761522593,300100.348958449,-589.75019748463,2.66119353643,22827.8300294724,-563.0136313159,3.09782985357,-29.8343960223,9.10907905726652e-05,0,0.386847195357834,0.0133169249017718,3.73,0.15625017,0.437653840309684,0.0269180064,"diagnostic-k2","diagnostic-k2-228"
0.844647353657036,1,0.222,229,3.69705820681985,318393.572873086,298925.69080478,-580.62540629867,2.49816207326,19166.3667296334,-618.75037701277,18.008023516,20.1169471981,9.66094671983493e-05,0,0.240269101393561,0.0106294866772078,5.297,0.28233949,0.600281240152357,0.0241079868,"diagnostic-k2","diagnostic-k2-229"
0.779392663461061,1,0.365,230,2.40496138079226,317373.176406686,299485.17804436,-762.998790654,3.14647787093,17765.5637004709,-807.868854544,52.1498095038,-7.2797456138,9.38018865018201e-05,0,0.342817963661296,0.0148153552048586,3.991,0.19581339,0.617195777436405,0.0223027675,"diagnostic-k4","diagnostic-k4-230"
0.922837366671792,1,0.386,233,2.39864966253193,317228.039111291,299277.030901313,-734.0816101287,3.69490322672,17782.9941217847,-774.7895865695,37.7335277148,2.974448726,9.13271084621276e-05,0,0.251698968034231,0.0107592845160019,5.595,0.26868983,0.664978213843856,0.0224270833,"diagnostic-k3","diagnostic-k3-233"
0.829441872693832,2,0.38,234,4.19709762349938,320943.970982242,299608.107278432,-458.95978229048,3.17969283059,20984.4975247412,-510.8316703423,24.7915159092,27.08037214262,8.89755444682453e-05,0,0.392772977219167,0.0137297454116975,3.428,0.13864952,0.502930142619243,0.0239448694,"diagnostic-k3","diagnostic-k3-234"
0.791376245398476,1,0.362,235,2.96588875216623,317452.685437824,299408.567382116,-745.1838777027,2.77565668578,17900.4891912004,-789.8486492867,53.1759599557,-8.5111883717,8.95294959524876e-05,0,0.326157860404436,0.0139680418139661,3.905,0.18987247,0.618764828582836,0.0222492703,"diagnostic-k4","diagnostic-k4-235"
0.77688272260251,3,0.36,236,4.45023469205525,322695.728250101,299440.635096586,-488.0775342501,3.33351298257,23009.3865875469,-487.3068633259,14.5905057264,-15.3611766506,7.68728987371169e-05,0,0.467508181393174,0.0152306503193006,2.615,0.098966716,0.436132143557125,0.0242138787,"diagnostic-k3","diagnostic-k3-236"
0.810567919089808,1,0.275,237,4.42656415986303,318238.540070886,299958.910824361,-715.3145451307,2.66042075645,18135.0194760432,-757.6707009857,40.6447593679,1.7113964871,8.66608653711576e-05,0,0.372023809523809,0.0163576394327833,3.473,0.1831779,0.539754970897592,0.025316187,"diagnostic-k4","diagnostic-k4-237"
0.855349805672841,1,0.26,238,4.84707196295725,318171.445973144,299281.705563237,-676.8833670535,3.03373538808,18689.4335745925,-729.9790806764,42.8566227897,10.2390908332,5.58401159302703e-05,0,0.307314074984634,0.0128728009030558,4.325,0.21258017,0.580926521004493,0.0254942463,"diagnostic-k4","diagnostic-k4-238"
0.762020300279457,2,0.2,239,4.80690374730169,324450.947654949,298954.951487132,-107.71362050081,4.45356734897,24768.5173356247,-135.3503448552,-6.48319841635,34.11992277074,9.9431549076294e-05,0,0.184672206832872,0.00633746103247012,5.449,0.22635977,0.682097956650731,0.0199747536,"diagnostic-k3","diagnostic-k3-239"
0.790107469043151,3,0.369,240,3.10147668207798,322569.739547008,299708.814377063,-559.4880655533,3.47970870174,22704.0441022328,-567.7051310813,20.7300322925,-12.5129667645,8.2679168658887e-05,0,0.465766185374942,0.0150944126707288,2.934,0.1103083,0.437142084751901,0.0248136292,"diagnostic-k3","diagnostic-k3-240"
0.80675151376732,1,0.258,241,4.88009266259395,318442.736369373,299192.03780499,-634.62323494023,3.72268970859,18993.1725192931,-634.77105844003,12.584727023,-12.4369035232,6.77472329230715e-05,0,0.239578342117873,0.01162863614815,4.486,0.25286966,0.617337131453855,0.0273930386,"diagnostic-k3","diagnostic-k3-241"
0.875550272902672,3,0.288,242,2.24278838002247,322798.603846727,299306.962486973,-599.10204467295,4.5019702896,23387.7039205417,-577.2798970563,5.31550129805,-27.1376489147,8.77840428316795e-05,0,0.348675034867504,0.0133785372350966,4.57,0.20872516,0.483526575867281,0.0285905415,"diagnostic-k3","diagnostic-k3-242"
0.925969153027564,1,0.29,243,2.25302772776129,318137.900688991,299166.217415499,-739.6085864294,3.91524752292,18822.4061070398,-715.3072274468,11.0158512263,-35.3172102089,6.48382695532102e-05,0,0.200360649168503,0.0104227628727639,7.221,0.42972565,0.665392624346548,0.0282585679,"diagnostic-k3","diagnostic-k3-243"
0.820905531142013,2,0.231,244,4.69699910497028,321631.314061375,299284.0254844,-402.1028350401,3.16691611251,21951.60195729,-436.0657169791,19.4513101955,14.5115717435,5.24620050758874e-05,0,0.332336324360253,0.0116790465693911,4.063,0.17910662,0.493656178031226,0.0250639633,"diagnostic-k3","diagnostic-k3-244"
0.782543016226363,2,0.231,245,3.92254498698215,321661.446887838,299283.948335024,-389.6149326783,2.8037495805,21968.6855185442,-423.8949690071,19.8161897436,14.4638465852,6.86046844810575e-05,0,0.357525920629246,0.0124938036971293,3.705,0.16243204,0.484197692539832,0.0249564226,"diagnostic-k3","diagnostic-k3-245"
0.876478223811171,3,0.295,246,4.85519313186255,323048.396659232,299408.276348291,-500.93105681979,3.34088573897,23428.6737510817,-483.0500888886,6.22285173201,-24.1038196632,9.9423143462087e-05,0,0.361141206211629,0.0137246215808452,3.795,0.17299407,0.461143502119664,0.0297099048,"diagnostic-k2","diagnostic-k2-246"
0.80434538631462,1,0.368,248,3.78766637167614,317500.084039118,299606.694908275,-685.9256722096,2.49475813548,17694.5339911727,-739.1971534902,47.4390215386,5.832459742,8.9614374882408e-05,0,0.361141206211629,0.0154813203391097,3.373,0.16498853,0.580326733751746,0.0229785807,"diagnostic-k4","diagnostic-k4-248"
0.859447710903083,2,0.234,249,2.27728932150487,321471.368439465,299511.375658632,-548.1927716127,3.48966088253,21736.8447336626,-575.3146273037,16.9112614322,10.2105942588,9.78589290317914e-05,0,0.28169014084507,0.0106351141023355,5.639,0.26370373,0.528413054988138,0.0280004632,"diagnostic-k2","diagnostic-k2-249"
0.916639670877245,2,0.371,250,4.87503197359353,321740.633361955,299852.097747129,-498.60782811413,3.53104016225,21575.3917134357,-487.4706830881,3.22296900707,-14.3601140331,5.26488199004528e-05,0,0.277623542476402,0.0110646975438632,4.948,0.2313847,0.567320998799356,0.0260274205,"diagnostic-k2","diagnostic-k2-250"
0.821953029838139,1,0.377,251,2.06464783131164,317271.729368719,299205.275883383,-746.2971374306,4.15318457713,17910.8845502395,-776.6183552767,34.973544483,-4.6523266369,7.81070012529823e-05,0,0.279173646007817,0.0120108718486321,4.733,0.22861711,0.654550852457694,0.0224746773,"diagnostic-k3","diagnostic-k3-251"
0.842121749075583,2,0.319,252,4.82505469646432,321581.407997077,299680.536078302,-488.19010218633,3.06386459822,21577.314723917,-524.7651523376,44.6385122401,-8.06346208883,7.6692484172882e-05,0,0.38550501156515,0.01484222429429,3.66,0.16649408,0.527707566517907,0.0246805006,"diagnostic-k4","diagnostic-k4-252"
0.892852145288461,1,0.278,253,4.70097868539994,318293.361596638,299285.453236156,-621.8893256178,3.28413174754,18740.9352878515,-631.3133921599,10.7368703288,-1.31280378669999,7.87942698640952e-05,0,0.217817468961011,0.00970729640924333,5.484,0.28606605,0.617369851188888,0.0252971067,"diagnostic-k2","diagnostic-k2-253"
0.678735735405313,2,0.398,254,2.55775411445877,320809.879266179,299814.262189982,-520.65651301518,3.98466813244,20717.1854721687,-579.9808504995,38.5252085779,20.79912890642,8.79015311995837e-05,0,0.427715996578272,0.0160901981110217,3.123,0.13700551,0.533912666114076,0.0233314066,"diagnostic-k2","diagnostic-k2-254"
0.664576745272848,1,0.388,255,2.28670468727563,317219.29146084,299213.216294383,-753.4688503617,3.95088669434,17859.4358300192,-779.8920067389,31.7424902542,-5.319333877,7.94290636038846e-05,0,0.329924117452986,0.0143031052492021,3.432,0.16662716,0.630379663900429,0.0216829921,"diagnostic-k3","diagnostic-k3-255"
0.732529813264092,1,0.204,257,4.67081795873342,318502.216014673,298926.358706849,-588.1730749152,2.88834894501,19280.6044762855,-625.0514553815,16.8535817445,20.0247987218,9.94017531905932e-05,0,0.283527076835838,0.012561281303418,3.934,0.2122664,0.580514209562462,0.0229192986,"diagnostic-k2","diagnostic-k2-257"
0.941973357326675,2,0.384,258,4.02535583553531,320926.406494875,299522.650337076,-464.48838102714,3.19605640017,21058.246415553,-515.393098763,23.8695321371,27.03518559876,9.30592470754494e-05,0,0.337154416722859,0.0116542107886902,4.274,0.17033928,0.519630654283089,0.023848753,"diagnostic-k3","diagnostic-k3-258"
0.76375226486974,3,0.206,259,2.30663488975789,322993.026388376,299245.52008389,-557.76453102979,3.82443102013,23613.526617642,-562.834302576,6.30836384351,-1.2385922973,8.89356593599138e-05,0,0.384024577572965,0.0124799188311181,3.932,0.16504557,0.452530099419609,0.0256143332,"diagnostic-k2","diagnostic-k2-259"
0.834759234190789,2,0.324,260,2.65557472364545,321055.58998946,299850.91426328,-582.8703174811,2.95101734163,21005.6109541178,-637.8916602063,41.6579209621,13.3634217631,7.63279034206791e-05,0,0.412031314379893,0.0154621527974511,3.604,0.1597234,0.493992472383696,0.0252351723,"diagnostic-k4","diagnostic-k4-260"
0.918885650588651,3,0.281,261,4.78132910349968,323123.3672528,299312.784226074,-488.72283235267,3.45095870459,23581.8563104168,-469.7503127106,6.38657749563,-25.3590971377,9.99277496944808e-05,0,0.335683115139308,0.0124095189993557,4.331,0.19319931,0.467700100204874,0.0290861281,"diagnostic-k3","diagnostic-k3-261"
0.845984706663485,1,0.325,262,2.55826343003396,317546.618588975,299327.000991459,-747.5541756476,3.72473223098,18088.5346247379,-800.6798246474,33.5179889466,19.6076600532,8.65455392795495e-05,0,0.285795941697628,0.012928120979892,5.002,0.25869893,0.623313921665269,0.0249284343,"diagnostic-k3","diagnostic-k3-262"
0.849188724430703,3,0.333,263,2.35613848833227,322547.909742566,299435.197271845,-591.3851117086,4.22824387205,22991.7236867664,-586.6096176631,15.1491496846,-19.9246437301,7.11619070603926e-05,0,0.4151100041511,0.0138501213490548,3.662,0.14358271,0.45518515897853,0.0249346862,"diagnostic-k3","diagnostic-k3-263"
0.825099834269574,1,0.369,265,4.72582414501009,317586.456525027,299585.590240712,-680.9747296612,3.08007726132,17799.8443318898,-743.1171579206,33.1658398847,28.9765883747,4.18568923749223e-05,0,0.324044069993519,0.0136338987961804,3.687,0.17710407,0.58344096868983,0.0244168887,"diagnostic-k3","diagnostic-k3-265"
0.82484949079388,1,0.328,267,4.09121710722396,317610.840876589,299392.926156551,-693.5060402282,2.95440299513,18033.0042463389,-761.4677261105,35.4933195229,32.4683663594,9.19761887733047e-05,0,0.312891113892365,0.0130454749217914,4.201,0.20211265,0.601923450738684,0.0239145792,"diagnostic-k3","diagnostic-k3-267"
0.77828352691838,3,0.261,268,2.44598477866817,322950.291971576,299338.423030551,-576.32073684569,3.63370148878,23488.700988595,-561.7156327046,2.94538987461,-17.5504940157,9.19777436695909e-05,0,0.37397157816006,0.0143807725615961,3.906,0.18316908,0.478121210588156,0.0291715698,"diagnostic-k3","diagnostic-k3-268"
0.814873840414146,1,0.379,269,2.63950693681099,317380.25181332,299633.671525524,-772.2121982232,2.89175451529,17635.6525403432,-810.1204825637,51.1182536011,-13.2099692606,8.13470258566573e-05,0,0.329380764163373,0.0145686291949353,4.029,0.20215935,0.620316777482891,0.0226673787,"diagnostic-k4","diagnostic-k4-269"
0.857345625396374,3,0.396,270,4.4990060187473,322667.637139119,300014.544641838,-547.79133018158,2.65419088292,22473.8879093986,-534.0624039814,20.3732086997,-34.10213489988,9.73647303850806e-05,0,0.455166135639508,0.0164471754412583,3.03,0.12753219,0.46421336225514,0.025354194,"diagnostic-k4","diagnostic-k4-270"
0.851950933932781,1,0.272,271,2.23223877014574,317821.627377608,299617.821926087,-751.6588585551,3.76970159821,18096.3926432866,-822.7516571131,53.750880043,17.341918515,7.29166106482261e-05,0,0.34447123665174,0.0142095855925799,4.818,0.23525269,0.55887413063037,0.0252351199,"diagnostic-k4","diagnostic-k4-271"
0.871088355936828,1,0.231,272,4.71843290888429,318368.612148338,299764.44201372,-712.7618348797,2.56847252615,18467.5210726731,-768.1198268844,36.8960878372,18.4619041675,9.21413875382567e-05,0,0.351370344342937,0.0144714163343549,4.097,0.20480333,0.515674771503158,0.0264068878,"diagnostic-k4","diagnostic-k4-272"
0.827867143900699,3,0.213,274,3.58845289760593,323158.45387397,299421.495023651,-477.03686779552,2.87150237789,23520.7418033316,-476.2977689756,4.23646857438,-4.9755673943,9.25220051627079e-05,0,0.345542501727713,0.0117057499540333,4.297,0.18693651,0.453561230908402,0.0278756681,"diagnostic-k2","diagnostic-k2-274"
0.904315370987925,2,0.394,275,4.31518162523587,320944.892994764,299900.674860546,-513.30199274993,2.7594359022,20752.735570205,-560.1349542835,40.8410766673,5.99188486627,9.63455479528778e-05,0,0.381242851696531,0.0151424731172109,3.622,0.16698123,0.520626700395801,0.0253188335,"diagnostic-k4","diagnostic-k4-275"
0.816610568119019,3,0.237,277,2.67978218636153,322913.004409094,299392.102955992,-590.674028336285,3.34955673656,23417.559974385,-582.9439458883,0.893261428715,-8.6233438767,6.97193282684274e-05,0,0.364033491081179,0.0120469033596833,4.275,0.17768839,0.463378529777715,0.0259744751,"diagnostic-k2","diagnostic-k2-277"
0.884555457405498,3,0.37,278,4.57331879732078,322595.862218766,299578.255622517,-510.837031502,3.35318779171,22805.6757517927,-512.2191415684,16.6156809442,-15.2335708778,9.39835705491033e-05,0,0.404367165386171,0.0133446756384098,3.395,0.13040626,0.460504799948576,0.024644315,"diagnostic-k2","diagnostic-k2-278"
0.733188080368526,3,0.28,279,3.32576407214965,323000.926441979,299283.568677834,-545.29594628181,3.3646453561,23557.4699481782,-533.575030201,4.99008193469,-16.7109980155,9.91188980564091e-05,0,0.42863266180883,0.0157738863418542,2.978,0.13191058,0.447084796954824,0.0275016002,"diagnostic-k2","diagnostic-k2-279"
0.88575056759931,2,0.361,280,2.84812986210612,321215.67663111,299594.659978015,-568.06854358516,3.17407747836,21383.8500570011,-609.8879244768,37.2912656346,4.52811525704,9.08233600503377e-05,0,0.343170899107756,0.0127839686516149,4.148,0.18080192,0.549390388507413,0.0239245682,"diagnostic-k4","diagnostic-k4-280"
0.858185840465748,1,0.367,281,3.66610134110237,317439.504466527,299269.032840912,-665.6140291726,2.70082371097,17938.2752323304,-716.0654187765,36.5398089922,13.9115806117,5.65374533135364e-05,0,0.300661455201443,0.0123329421829474,4.142,0.19196675,0.618382550055004,0.022360377,"diagnostic-k3","diagnostic-k3-281"
0.888616624448129,2,0.231,282,4.56213442760337,321668.099944561,299286.883913636,-387.7856830868,3.10451654966,21969.800122086,-422.0305428851,19.6529172921,14.5919425062,6.57231995166002e-05,0,0.290023201856148,0.0101421368642313,5.001,0.21940212,0.501845989593324,0.0253782281,"diagnostic-k3","diagnostic-k3-282"
0.773163128572942,2,0.289,283,4.32504779349321,321463.448220023,299302.251782288,-471.7216124529,3.62570087749,21833.5349335083,-484.3234495082,15.4269792861,-2.8251422308,7.88094643236478e-05,0,0.379075056861259,0.014775918780247,3.317,0.15256018,0.493286567990121,0.0279175816,"diagnostic-k3","diagnostic-k3-283"
